peak_ID,zv9_target,Z9_chr,Z9_start,Z9_end,G10_chr,G10_start,G10_end,G10_short_chr,G10_short_start,G10_short_end,GFP_score,noGFP_score,labels
noGFP_NFR_fo_5076,dab2ipb,chr5,35443263,35443467,chr5,33225212,33225416,chr5,33225213,33225337,6.69,7.64,nonPSAE
noGFP_NFR_fo_5077,dab2ipb,chr5,35445870,35446105,chr5,33227819,33228054,chr5,33227899,33228023,7.23,8.04,nonPSAE
noGFP_NFR_fo_5078,dab2ipb,chr5,35446438,35447075,chr5,33228387,33229024,chr5,33228479,33228603,6.92,7.67,nonPSAE
noGFP_NFR_fo_508,slc25a26,chr11,16696139,16696227,chr11,16176839,16176927,chr11,16176822,16176946,3.95,5.41,nonPSAE
noGFP_NFR_fo_5080,hexb,chr5,36241181,36241529,chr5,34023130,34023478,chr5,34023214,34023338,5.2,6.23,nonPSAE
noGFP_NFR_fo_5081,hexb,chr5,36247248,36247770,chr5,34029197,34029719,chr5,34029404,34029528,7.37,8.57,nonPSAE
noGFP_NFR_fo_5082,hexb,chr5,36249361,36249613,chr5,34031310,34031562,chr5,34031377,34031501,5.86,6.82,nonPSAE
noGFP_NFR_fo_5083,hexb,chr5,36252833,36253108,chr5,34034782,34035057,chr5,34034877,34035001,5.86,6.97,nonPSAE
noGFP_NFR_fo_5084,hexb,chr5,36256696,36256865,chr5,34038645,34038814,chr5,34038660,34038784,5.51,6.65,nonPSAE
noGFP_NFR_fo_5085,hexb,chr5,36269506,36269976,chr5,34051455,34051925,chr5,34051671,34051795,6.86,8.3,nonPSAE
noGFP_NFR_fo_5086,hexb,chr5,36272806,36273186,chr5,34054755,34055135,chr5,34054819,34054943,6.38,7.88,nonPSAE
noGFP_NFR_fo_5087,hexb,chr5,36284508,36284922,chr5,34066457,34066871,chr5,34066582,34066706,7.4,8.67,nonPSAE
noGFP_NFR_fo_5088,hexb,chr5,36296810,36297267,chr5,34078759,34079216,chr5,34079014,34079138,5.9,7.34,nonPSAE
noGFP_NFR_fo_509,slc25a26,chr11,16739656,16740605,chr11,16220356,16221305,chr11,16220867,16220991,6.88,8.7,nonPSAE
noGFP_NFR_fo_5090,hexb,chr5,36342501,36342695,chr5,34124450,34124644,chr5,34124501,34124625,5.18,6.31,nonPSAE
noGFP_NFR_fo_5091,hexb,chr5,36383609,36384237,chr5,34165558,34166186,chr5,34165894,34166018,5.31,6.38,nonPSAE
noGFP_NFR_fo_5092,arhgef28,chr5,36513255,36513542,chr5,34295204,34295491,chr5,34295283,34295407,6.48,7.26,nonPSAE
noGFP_NFR_fo_5093,arhgef28,chr5,36518997,36519341,chr5,34300946,34301290,chr5,34300953,34301077,5.96,6.86,nonPSAE
noGFP_NFR_fo_5094,arhgef28,chr5,36573042,36573406,chr5,34354991,34355355,chr5,34355103,34355227,5.59,7.37,nonPSAE
noGFP_NFR_fo_5095,foxd1,chr5,36623704,36624163,chr5,34405653,34406112,chr5,34405802,34405926,5.87,7.43,nonPSAE
noGFP_NFR_fo_5096,stard8,chr5,37403969,37404583,chr5,35185918,35186532,chr5,35186015,35186139,7.22,8.3,nonPSAE
noGFP_NFR_fo_5097,zgc:103697,chr5,37593288,37593428,chr5,35394506,35394646,chr5,35394558,35394682,7.68,8.3,nonPSAE
noGFP_NFR_fo_5098,zgc:103697,chr5,37624044,37624228,chr5,35425262,35425446,chr5,35425331,35425455,6.01,7.19,nonPSAE
noGFP_NFR_fo_5099,zgc:103697,chr5,37624696,37625134,chr5,35425914,35426352,chr5,35426069,35426193,7.97,9.48,nonPSAE
noGFP_NFR_fo_51,pcdh18a,chr1,12241884,12242298,chr1,12670626,12671040,chr1,12670703,12670827,5.56,7.3,nonPSAE
noGFP_NFR_fo_510,kbtbd8,chr11,16809202,16809962,chr11,16289902,16290662,chr11,16290344,16290468,7.1,8.53,nonPSAE
noGFP_NFR_fo_5100,zgc:103697,chr5,37723222,37723442,chr5,35524440,35524660,chr5,35524498,35524622,5.22,6.51,nonPSAE
noGFP_NFR_fo_5101,zgc:103697,chr5,37729154,37729345,chr5,35530372,35530563,chr5,35530403,35530527,5.29,6.43,nonPSAE
noGFP_NFR_fo_5102,efnb1,chr5,37879082,37879549,chr5,35678766,35679233,chr5,35678861,35678985,7.65,8.72,nonPSAE
noGFP_NFR_fo_5103,efnb1,chr5,37879669,37879914,chr5,35679353,35679598,chr5,35679378,35679502,4.57,5.86,nonPSAE
noGFP_NFR_fo_5104,efnb1,chr5,37882073,37882899,chr5,35681757,35682583,chr5,35682178,35682302,6.18,7.18,nonPSAE
noGFP_NFR_fo_5105,efnb1,chr5,37905999,37906341,chr5,35705683,35706025,chr5,35705756,35705880,5.46,6.55,nonPSAE
noGFP_NFR_fo_5106,efnb1,chr5,37908613,37909517,chr5,35708297,35709201,chr5,35708905,35709029,7.59,8.64,nonPSAE
noGFP_NFR_fo_5107,efnb1,chr5,37926201,37926510,chr5,35725885,35726194,chr5,35726071,35726195,6.04,6.92,nonPSAE
noGFP_NFR_fo_5108,efnb1,chr5,37934356,37935114,chr5,35734040,35734798,chr5,35734175,35734299,7.06,7.96,nonPSAE
noGFP_NFR_fo_5109,efnb1,chr5,37935352,37935688,chr5,35735036,35735372,chr5,35735167,35735291,6.06,6.9,nonPSAE
noGFP_NFR_fo_511,kbtbd8,chr11,16817974,16818271,chr11,16298674,16298971,chr11,16298786,16298910,7.18,8.25,nonPSAE
noGFP_NFR_fo_5110,efnb1,chr5,37940045,37940280,chr5,35739729,35739964,chr5,35739818,35739942,6,7.05,nonPSAE
noGFP_NFR_fo_5111,efnb1,chr5,37940547,37940876,chr5,35740231,35740560,chr5,35740381,35740505,7.48,8.36,nonPSAE
noGFP_NFR_fo_5112,efnb1,chr5,37947871,37948170,chr5,35747555,35747854,chr5,35747659,35747783,6.17,7.16,nonPSAE
noGFP_NFR_fo_5113,efnb1,chr5,37958357,37958627,chr5,35758041,35758311,chr5,35758101,35758225,7.1,7.87,nonPSAE
noGFP_NFR_fo_5113,efnb1,chr5,37958357,37958627,chr5,35758041,35758311,chr5,35758294,35758418,6.35,7.32,nonPSAE
noGFP_NFR_fo_5113,efnb1,chr5,37958357,37958627,chr5,35758041,35758311,chr5,35758101,35758225,7.1,7.87,nonPSAE
noGFP_NFR_fo_5113,efnb1,chr5,37958357,37958627,chr5,35758041,35758311,chr5,35758294,35758418,6.35,7.32,nonPSAE
noGFP_NFR_fo_5114,efnb1,chr5,37958659,37958822,chr5,35758343,35758506,chr5,35758294,35758418,6.35,7.32,nonPSAE
noGFP_NFR_fo_5115,fam155b,chr5,37993562,37993704,chr5,35793246,35793388,chr5,35793263,35793387,3.52,5.14,nonPSAE
noGFP_NFR_fo_5116,fam155b,chr5,37997091,37997730,chr5,35796775,35797414,chr5,35797054,35797178,5.53,7.29,nonPSAE
noGFP_NFR_fo_5117,wnt11,chr5,38113020,38113161,chr5,35912704,35912845,chr5,35912730,35912854,6.08,7.03,nonPSAE
noGFP_NFR_fo_5118,wnt11,chr5,38119253,38119613,chr5,35918937,35919297,chr5,35919085,35919209,6.46,7.68,nonPSAE
noGFP_NFR_fo_5119,nova1,chr5,38211753,38212026,chr5,36011437,36011710,chr5,36011471,36011595,6.39,7.37,nonPSAE
noGFP_NFR_fo_512,kbtbd8,chr11,16955979,16956228,chr11,16436679,16436928,chr11,16436753,16436877,4.53,6.34,nonPSAE
noGFP_NFR_fo_5120,nova1,chr5,38213079,38213472,chr5,36012763,36013156,chr5,36012930,36013054,5.97,7.53,nonPSAE
noGFP_NFR_fo_5121,nova1,chr5,38213982,38214133,chr5,36013666,36013817,chr5,36013680,36013804,4.66,6.06,nonPSAE
noGFP_NFR_fo_5122,zgc:153990,chr5,38277583,38277990,chr5,36077267,36077674,chr5,36077463,36077587,6.55,8.09,nonPSAE
noGFP_NFR_fo_5123,dlb,chr5,38288192,38288370,chr5,36087876,36088054,chr5,36087896,36088020,4.54,5.71,nonPSAE
noGFP_NFR_fo_5124,dlb,chr5,38291803,38292358,chr5,36091487,36092042,chr5,36091622,36091746,7.8,8.67,nonPSAE
noGFP_NFR_fo_5125,dlb,chr5,38295418,38296366,chr5,36095102,36096050,chr5,36095602,36095726,7.84,9.06,nonPSAE
noGFP_NFR_fo_5126,zgc:194261,chr5,38589721,38589922,chr5,36389405,36389606,chr5,36389462,36389586,4.31,6.22,nonPSAE
noGFP_NFR_fo_5127,sptbn2,chr5,39217511,39217752,chr5,37017195,37017436,chr5,37017255,37017379,6.51,7.66,nonPSAE
noGFP_NFR_fo_5128,sptbn2,chr5,39219309,39219447,chr5,37018993,37019131,chr5,37019017,37019141,5.99,6.82,nonPSAE
noGFP_NFR_fo_5129,sptbn2,chr5,39222522,39222775,chr5,37022206,37022459,chr5,37022274,37022398,5.6,6.56,nonPSAE
noGFP_NFR_fo_513,kbtbd8,chr11,17006664,17007245,chr11,16487364,16487945,chr11,16487383,16487507,4.55,6.21,nonPSAE
noGFP_NFR_fo_5130,cxc64,chr5,40327276,40327500,chr5,38126666,38126890,chr5,38126724,38126848,5.13,6.22,nonPSAE
noGFP_NFR_fo_5131,cxc64,chr5,40380026,40380582,chr5,38179416,38179972,chr5,38179682,38179806,6.77,8.08,nonPSAE
noGFP_NFR_fo_5132,mrpl1,chr5,40445967,40446114,chr5,38245357,38245504,chr5,38245362,38245486,4.76,5.87,nonPSAE
noGFP_NFR_fo_5133,mrpl1,chr5,40452300,40452475,chr5,38251690,38251865,chr5,38251747,38251871,5.65,6.67,nonPSAE
noGFP_NFR_fo_5134,mrpl1,chr5,40452841,40453114,chr5,38252231,38252504,chr5,38252276,38252400,7.17,8.52,nonPSAE
noGFP_NFR_fo_5135,fras1,chr5,40467602,40467805,chr5,38266992,38267195,chr5,38267075,38267199,4.24,5.64,nonPSAE
noGFP_NFR_fo_5136,fras1,chr5,40471358,40471642,chr5,38270748,38271032,chr5,38270852,38270976,5.04,6.84,nonPSAE
noGFP_NFR_fo_5137,bmp3,chr5,41210683,41210897,chr5,39004575,39004789,chr5,39004595,39004719,5.09,6.41,nonPSAE
noGFP_NFR_fo_5138,bmp3,chr5,41217400,41217904,chr5,39011292,39011796,chr5,39011465,39011589,6.57,7.84,nonPSAE
noGFP_NFR_fo_5139,bmp3,chr5,41220546,41220790,chr5,39014438,39014682,chr5,39014606,39014730,3.75,5.62,nonPSAE
noGFP_NFR_fo_514,fam19a4b,chr11,18064539,18068994,chr11,17430375,17434830,chr11,17431138,17431262,11.41,12.02,nonPSAE
noGFP_NFR_fo_5140,bmp3,chr5,41248173,41248471,chr5,39042065,39042363,chr5,39042154,39042278,5.24,6.42,nonPSAE
noGFP_NFR_fo_5141,rasgef1ba,chr5,41325433,41325925,chr5,39119325,39119817,chr5,39119585,39119709,7.62,8.59,nonPSAE
noGFP_NFR_fo_5142,rasgef1ba,chr5,41325983,41326090,chr5,39119875,39119982,chr5,39119818,39119942,4.89,6.23,nonPSAE
noGFP_NFR_fo_5143,rasgef1ba,chr5,41330055,41331422,chr5,39123947,39125314,chr5,39124194,39124318,9.21,9.89,nonPSAE
noGFP_NFR_fo_5144,rasgef1ba,chr5,41338468,41339003,chr5,39132360,39132895,chr5,39132591,39132715,6.53,7.77,nonPSAE
noGFP_NFR_fo_5145,rasgef1ba,chr5,41349562,41349825,chr5,39143454,39143717,chr5,39143537,39143661,6.15,7.06,nonPSAE
noGFP_NFR_fo_5146,rasgef1ba,chr5,41350399,41350816,chr5,39144291,39144708,chr5,39144433,39144557,8.45,9.34,nonPSAE
noGFP_NFR_fo_5147,rasgef1ba,chr5,41379153,41379489,chr5,39173045,39173381,chr5,39173098,39173222,6.13,7.12,nonPSAE
noGFP_NFR_fo_5148,arl15a,chr5,41955843,41956537,chr5,39730560,39731254,chr5,39730864,39730988,6.98,8,nonPSAE
noGFP_NFR_fo_5149,ndufs4,chr5,42069061,42069623,chr5,39843778,39844340,chr5,39843989,39844113,6.85,8.44,nonPSAE
noGFP_NFR_fo_515,fam19a4b,chr11,18233856,18234228,chr11,17599692,17600064,chr11,17599742,17599866,5.54,6.61,nonPSAE
noGFP_NFR_fo_5150,ndufs4,chr5,42099727,42100361,chr5,39874444,39875078,chr5,39874795,39874919,6.2,7.78,nonPSAE
noGFP_NFR_fo_5151,isl1,chr5,42250847,42251504,chr5,40025564,40026221,chr5,40025925,40026049,6.04,7.6,nonPSAE
noGFP_NFR_fo_5152,isl1,chr5,42260385,42260530,chr5,40035102,40035247,chr5,40035115,40035239,4.33,5.9,nonPSAE
noGFP_NFR_fo_5153,isl1,chr5,42260664,42260979,chr5,40035381,40035696,chr5,40035471,40035595,7.54,8.73,nonPSAE
noGFP_NFR_fo_5155,isl1,chr5,42313999,42314524,chr5,40088716,40089241,chr5,40088830,40088954,5.02,6.54,nonPSAE
noGFP_NFR_fo_5156,isl1,chr5,42370072,42370518,chr5,40144789,40145235,chr5,40145026,40145150,5.63,6.6,nonPSAE
noGFP_NFR_fo_5157,isl1,chr5,42398553,42398746,chr5,40173270,40173463,chr5,40173367,40173491,5.18,6.35,nonPSAE
noGFP_NFR_fo_5158,isl1,chr5,42398864,42399349,chr5,40173581,40174066,chr5,40173714,40173838,7.02,8.07,nonPSAE
noGFP_NFR_fo_5159,zgc:152897,chr5,42626239,42626493,chr5,40407504,40407758,chr5,40407590,40407714,6.35,7.34,nonPSAE
noGFP_NFR_fo_516,sfmbt1,chr11,18800981,18801397,chr11,18218295,18218711,chr11,18218361,18218485,5.43,6.77,nonPSAE
noGFP_NFR_fo_5160,golph3,chr5,42662848,42663150,chr5,40444113,40444415,chr5,40444211,40444335,7,7.77,nonPSAE
noGFP_NFR_fo_5161,golph3,chr5,42669736,42670098,chr5,40451001,40451363,chr5,40451082,40451206,7.35,8.39,nonPSAE
noGFP_NFR_fo_5162,golph3,chr5,42681274,42681549,chr5,40462539,40462814,chr5,40462606,40462730,6.58,7.9,nonPSAE
noGFP_NFR_fo_5163,sub1b,chr5,42815392,42815700,chr5,40596657,40596965,chr5,40596832,40596956,5.02,6.45,nonPSAE
noGFP_NFR_fo_5164,sub1b,chr5,42831892,42832084,chr5,40613157,40613349,chr5,40613209,40613333,3.96,5.52,nonPSAE
noGFP_NFR_fo_5165,npr3,chr5,42900479,42900805,chr5,40681744,40682070,chr5,40681785,40681909,4.26,6.03,nonPSAE
noGFP_NFR_fo_5166,npr3,chr5,42983002,42983479,chr5,40764267,40764744,chr5,40764355,40764479,7.52,8.36,nonPSAE
noGFP_NFR_fo_5167,pias2,chr5,43028560,43029299,chr5,40809825,40810564,chr5,40810235,40810359,4.94,6.24,nonPSAE
noGFP_NFR_fo_5168,pigl,chr5,43635888,43636350,chr5,41417153,41417615,chr5,41417295,41417419,6.76,8.27,nonPSAE
noGFP_NFR_fo_5169,pigl,chr5,43638717,43639304,chr5,41419982,41420569,chr5,41420151,41420275,7.73,8.54,nonPSAE
noGFP_NFR_fo_517,zmynd8,chr11,19021873,19022407,chr11,18439187,18439721,chr11,18439304,18439428,6.99,7.88,nonPSAE
noGFP_NFR_fo_5170,p2rx5,chr5,43715908,43716411,chr5,41497173,41497676,chr5,41497440,41497564,6.59,7.41,nonPSAE
noGFP_NFR_fo_5171,eral1,chr5,43824064,43824492,chr5,41605329,41605757,chr5,41605430,41605554,5.76,6.75,nonPSAE
noGFP_NFR_fo_5172,eral1,chr5,43839929,43840201,chr5,41621194,41621466,chr5,41621239,41621363,4.68,6.2,nonPSAE
noGFP_NFR_fo_5173,eral1,chr5,43864432,43864775,chr5,41645697,41646040,chr5,41645727,41645851,6.57,7.47,nonPSAE
noGFP_NFR_fo_5174,rhobtb2a,chr5,45076213,45077098,chr5,42857478,42858363,chr5,42857668,42857792,9.19,9.82,nonPSAE
noGFP_NFR_fo_5175,si:dkey-40c11.2,chr5,45185921,45186266,chr5,42967186,42967531,chr5,42967326,42967450,5.85,7.31,nonPSAE
noGFP_NFR_fo_5176,si:dkey-40c11.2,chr5,45190747,45191188,chr5,42972012,42972453,chr5,42972111,42972235,6.58,7.67,nonPSAE
noGFP_NFR_fo_5177,si:dkey-40c11.2,chr5,45198353,45198500,chr5,42979618,42979765,chr5,42979660,42979784,5.33,6.34,nonPSAE
noGFP_NFR_fo_5179,si:dkey-40c11.1,chr5,45281592,45281659,chr5,43062857,43062924,chr5,43062841,43062965,4.28,5.75,nonPSAE
noGFP_NFR_fo_518,zmynd8,chr11,19029576,19029919,chr11,18446890,18447233,chr11,18447038,18447162,8.25,8.97,nonPSAE
noGFP_NFR_fo_5180,si:dkey-40c11.1,chr5,45285608,45285727,chr5,43066873,43066992,chr5,43066879,43067003,4.34,5.65,nonPSAE
noGFP_NFR_fo_5181,si:dkey-40c11.1,chr5,45288371,45288571,chr5,43069636,43069836,chr5,43069645,43069769,4.51,6.19,nonPSAE
noGFP_NFR_fo_5182,tars,chr5,45994836,45995096,chr5,43776101,43776361,chr5,43776191,43776315,5.17,6.2,nonPSAE
noGFP_NFR_fo_5183,tars,chr5,46037301,46037709,chr5,43818566,43818974,chr5,43818702,43818826,6.43,7.45,nonPSAE
noGFP_NFR_fo_5185,tars,chr5,46090460,46091022,chr5,43871725,43872287,chr5,43871941,43872065,7.21,8.62,nonPSAE
noGFP_NFR_fo_5186,tars,chr5,46097192,46097533,chr5,43878457,43878798,chr5,43878576,43878700,6.99,8.03,nonPSAE
noGFP_NFR_fo_5187,tars,chr5,46111158,46111702,chr5,43892423,43892967,chr5,43892648,43892772,7.08,8.84,nonPSAE
noGFP_NFR_fo_5188,fbp1a,chr5,46473544,46473864,chr5,44254809,44255129,chr5,44254937,44255061,5.28,6.56,nonPSAE
noGFP_NFR_fo_5189,fbp1a,chr5,46486006,46486434,chr5,44267271,44267699,chr5,44267395,44267519,7.21,8.2,nonPSAE
noGFP_NFR_fo_519,ncoa3,chr11,19059559,19059682,chr11,18476873,18476996,chr11,18476855,18476979,3.65,5.27,nonPSAE
noGFP_NFR_fo_5190,fbp1a,chr5,46498973,46499193,chr5,44280238,44280458,chr5,44280388,44280512,4.17,6.04,nonPSAE
noGFP_NFR_fo_5191,fbp1a,chr5,46499353,46499663,chr5,44280618,44280928,chr5,44280756,44280880,6.55,7.75,nonPSAE
noGFP_NFR_fo_5192,dmrt1,chr5,46553304,46553777,chr5,44334569,44335042,chr5,44334697,44334821,5.95,7.95,nonPSAE
noGFP_NFR_fo_5193,dmrt3a,chr5,46596295,46596564,chr5,44377560,44377829,chr5,44377654,44377778,5,6.55,nonPSAE
noGFP_NFR_fo_5194,dmrt2a,chr5,46639267,46639578,chr5,44420532,44420843,chr5,44420649,44420773,6.11,7.13,nonPSAE
noGFP_NFR_fo_5195,dmrt2a,chr5,46686405,46687298,chr5,44467670,44468563,chr5,44467951,44468075,7.04,7.76,nonPSAE
noGFP_NFR_fo_5196,smarca2,chr5,46935664,46936168,chr5,44716929,44717433,chr5,44717140,44717264,6.58,8.2,nonPSAE
noGFP_NFR_fo_5197,gc,chr5,47379744,47380034,chr5,45168484,45168774,chr5,45168603,45168727,5.27,7.01,nonPSAE
noGFP_NFR_fo_5198,zgc:110626,chr5,47939498,47940281,chr5,45728238,45729021,chr5,45728804,45728928,7.39,8.1,nonPSAE
noGFP_NFR_fo_5199,vcana,chr5,48027047,48027465,chr5,45815787,45816205,chr5,45816004,45816128,7.41,8.32,nonPSAE
noGFP_NFR_fo_520,id1,chr11,19127843,19128379,chr11,18545157,18545693,chr11,18545254,18545378,9.16,9.72,nonPSAE
noGFP_NFR_fo_5200,vcana,chr5,48034538,48034836,chr5,45823278,45823576,chr5,45823348,45823472,7.75,8.57,nonPSAE
noGFP_NFR_fo_5201,vcana,chr5,48044531,48045389,chr5,45833271,45834129,chr5,45833618,45833742,7.87,8.81,nonPSAE
noGFP_NFR_fo_5202,hapln1a,chr5,48113035,48113238,chr5,45901775,45901978,chr5,45901839,45901963,6.03,7.09,nonPSAE
noGFP_NFR_fo_5203,hapln1a,chr5,48115409,48115892,chr5,45904149,45904632,chr5,45904429,45904553,6.14,7.16,nonPSAE
noGFP_NFR_fo_5204,hapln1a,chr5,48116754,48116933,chr5,45905494,45905673,chr5,45905516,45905640,4.93,6.08,nonPSAE
noGFP_NFR_fo_5205,hapln1a,chr5,48143505,48144199,chr5,45932245,45932939,chr5,45932476,45932600,6.1,6.98,nonPSAE
noGFP_NFR_fo_5206,hapln1a,chr5,48168607,48168824,chr5,45957347,45957564,chr5,45957411,45957535,4.99,6.32,nonPSAE
noGFP_NFR_fo_5207,cox7c,chr5,48697156,48697256,chr5,47106323,47106423,chr5,47106346,47106470,6.37,7.3,nonPSAE
noGFP_NFR_fo_5208,ccnh,chr5,49785793,49786620,chr5,47351491,47352318,chr5,47351827,47351951,6.64,8.08,nonPSAE
noGFP_NFR_fo_5209,ccnh,chr5,49799587,49799811,chr5,47365285,47365509,chr5,47365332,47365456,5.18,6.56,nonPSAE
noGFP_NFR_fo_521,id1,chr11,19132176,19132926,chr11,18549490,18550240,chr11,18549767,18549891,7.82,9.35,nonPSAE
noGFP_NFR_fo_5210,ccnh,chr5,49800088,49800316,chr5,47365786,47366014,chr5,47365808,47365932,5.59,6.73,nonPSAE
noGFP_NFR_fo_5211,tmem161b,chr5,49920067,49920591,chr5,47485765,47486289,chr5,47485911,47486035,5.92,6.94,nonPSAE
noGFP_NFR_fo_5212,gpr98,chr5,50482708,50483164,chr5,48048406,48048862,chr5,48048506,48048630,5.34,6.72,nonPSAE
noGFP_NFR_fo_5214,nr2f1a,chr5,51153964,51154390,chr5,48719662,48720088,chr5,48719850,48719974,6.75,8.09,nonPSAE
noGFP_NFR_fo_5215,nr2f1a,chr5,51162487,51162732,chr5,48728185,48728430,chr5,48728316,48728440,4.35,5.91,nonPSAE
noGFP_NFR_fo_5216,nr2f1a,chr5,51162926,51163701,chr5,48728624,48729399,chr5,48728842,48728966,6.71,8.09,nonPSAE
noGFP_NFR_fo_5217,nr2f1a,chr5,51166020,51166482,chr5,48731718,48732180,chr5,48731760,48731884,6.35,7.36,nonPSAE
noGFP_NFR_fo_5218,nr2f1a,chr5,51261183,51261540,chr5,48826881,48827238,chr5,48827012,48827136,5.81,6.99,nonPSAE
noGFP_NFR_fo_5219,nr2f1a,chr5,51261630,51261805,chr5,48827328,48827503,chr5,48827385,48827509,4.94,6.43,nonPSAE
noGFP_NFR_fo_522,id1,chr11,19134756,19135201,chr11,18552070,18552515,chr11,18552244,18552368,5.67,6.94,nonPSAE
noGFP_NFR_fo_5220,nr2f1a,chr5,51261871,51262177,chr5,48827569,48827875,chr5,48827603,48827727,5.8,7.01,nonPSAE
noGFP_NFR_fo_5221,nr2f1a,chr5,51338862,51339863,chr5,48904560,48905561,chr5,48905059,48905183,7.33,8.7,nonPSAE
noGFP_NFR_fo_5222,nr2f1a,chr5,51344508,51344688,chr5,48910206,48910386,chr5,48910220,48910344,4.5,5.98,nonPSAE
noGFP_NFR_fo_5223,nr2f1a,chr5,51374686,51375210,chr5,48940384,48940908,chr5,48940675,48940799,6.23,7.03,nonPSAE
noGFP_NFR_fo_5224,nr2f1a,chr5,51380735,51381050,chr5,48946433,48946748,chr5,48946529,48946653,5.52,6.91,nonPSAE
noGFP_NFR_fo_5225,nr2f1a,chr5,51522913,51523189,chr5,49088611,49088887,chr5,49088716,49088840,5.55,7.13,nonPSAE
noGFP_NFR_fo_5226,nr2f1a,chr5,51523689,51524009,chr5,49089387,49089707,chr5,49089493,49089617,5.91,7.35,nonPSAE
noGFP_NFR_fo_5227,nr2f1a,chr5,51527146,51527681,chr5,49092844,49093379,chr5,49093080,49093204,9.1,9.75,nonPSAE
noGFP_NFR_fo_5228,nr2f1a,chr5,51540169,51540375,chr5,49105867,49106073,chr5,49105966,49106090,6.3,7.15,nonPSAE
noGFP_NFR_fo_5229,nr2f1a,chr5,51540447,51540874,chr5,49106145,49106572,chr5,49106363,49106487,7.41,8.33,nonPSAE
noGFP_NFR_fo_523,id1,chr11,19142956,19143773,chr11,18560270,18561087,chr11,18560547,18560671,7.43,8.35,nonPSAE
noGFP_NFR_fo_5230,fam172a,chr5,51726413,51726594,chr5,49292111,49292292,chr5,49292191,49292315,5.2,6.62,nonPSAE
noGFP_NFR_fo_5231,fam172a,chr5,51726650,51727070,chr5,49292348,49292768,chr5,49292616,49292740,5.58,6.67,nonPSAE
noGFP_NFR_fo_5232,fam172a,chr5,51755537,51755742,chr5,49321235,49321440,chr5,49321268,49321392,4.41,6.36,nonPSAE
noGFP_NFR_fo_5233,fam172a,chr5,51766136,51766955,chr5,49331834,49332653,chr5,49332252,49332376,6,7.25,nonPSAE
noGFP_NFR_fo_5234,fam172a,chr5,51894896,51895320,chr5,49562259,49562683,chr5,49562467,49562591,6.39,7.42,nonPSAE
noGFP_NFR_fo_5235,zgc:194908,chr5,52229733,52230117,chr5,49896929,49897313,chr5,49897032,49897156,5.02,6.62,nonPSAE
noGFP_NFR_fo_5236,zgc:194908,chr5,52259434,52259900,chr5,49926630,49927096,chr5,49926804,49926928,6.44,8.03,nonPSAE
noGFP_NFR_fo_5237,otpb,chr5,53529204,53530091,chr5,51029136,51030023,chr5,51029358,51029482,7.55,8.96,nonPSAE
noGFP_NFR_fo_5238,lhfpl2b,chr5,53541477,53541851,chr5,51041409,51041783,chr5,51041554,51041678,6.49,7.62,nonPSAE
noGFP_NFR_fo_524,id1,chr11,19156110,19156460,chr11,18573424,18573774,chr11,18573500,18573624,6,7.19,nonPSAE
noGFP_NFR_fo_5240,serinc5,chr5,54806601,54807286,chr5,51341684,51342369,chr5,51341853,51341977,9.05,9.74,nonPSAE
noGFP_NFR_fo_5241,serinc5,chr5,54807582,54808111,chr5,51342665,51343194,chr5,51342831,51342955,6.21,7.22,nonPSAE
noGFP_NFR_fo_5242,setbp1,chr5,54890379,54891238,chr5,51425462,51426321,chr5,51425944,51426068,8.02,9,nonPSAE
noGFP_NFR_fo_5243,setbp1,chr5,54894132,54894548,chr5,51429215,51429631,chr5,51429359,51429483,7.19,8.1,nonPSAE
noGFP_NFR_fo_5244,setbp1,chr5,54895111,54895620,chr5,51430194,51430703,chr5,51430483,51430607,6.07,7,nonPSAE
noGFP_NFR_fo_5245,setbp1,chr5,54899883,54900567,chr5,51434966,51435650,chr5,51435421,51435545,8.29,8.96,nonPSAE
noGFP_NFR_fo_5246,setbp1,chr5,54913092,54913286,chr5,51448175,51448369,chr5,51448277,51448401,4.33,5.82,nonPSAE
noGFP_NFR_fo_5247,setbp1,chr5,54913332,54913588,chr5,51448415,51448671,chr5,51448549,51448673,5.94,7.21,nonPSAE
noGFP_NFR_fo_5248,setbp1,chr5,54913652,54914199,chr5,51448735,51449282,chr5,51448984,51449108,7.93,8.79,nonPSAE
noGFP_NFR_fo_5249,slc14a2,chr5,54923847,54924725,chr5,51458930,51459808,chr5,51459253,51459377,8.49,9.66,nonPSAE
noGFP_NFR_fo_525,id1,chr11,19169766,19170352,chr11,18587080,18587666,chr11,18587306,18587430,9.32,9.92,nonPSAE
noGFP_NFR_fo_5250,slc14a2,chr5,54924777,54924926,chr5,51459860,51460009,chr5,51459827,51459951,6.08,7.04,nonPSAE
noGFP_NFR_fo_5251,slc14a2,chr5,54931249,54931351,chr5,51466332,51466434,chr5,51466315,51466540,4.99,5.99,nonPSAE
noGFP_NFR_fo_5252,slc14a2,chr5,54931395,54931492,chr5,51466478,51466575,chr5,51466315,51466540,4.99,5.99,nonPSAE
noGFP_NFR_fo_5253,prune2,chr5,55987748,55988075,chr5,54772418,54772745,chr5,54772524,54772648,6.08,7.12,nonPSAE
noGFP_NFR_fo_5254,rgmb,chr5,56254467,56254666,chr5,51730737,51730936,chr5,51730759,51730883,4.69,6.21,nonPSAE
